,time,output
673,1.0869910581420683,0.4651510780774585
674,1.0932742434492475,0.4595798606214883
675,1.0995574287564276,0.4539904997395468
676,1.1058406140636077,0.44838321609003184
677,1.1121237993707869,0.4427582310389015
678,1.118406984677966,0.4371157666509332
679,1.1246901699851461,0.4314560456809588
680,1.1309733552923253,0.4257792915650728
681,1.1372565405995045,0.4200857284118068
682,1.1435397259066846,0.41437558099328425
683,1.1498229112138647,0.4086490747363487
684,1.156106096521044,0.4029064357136627
685,1.162389281828223,0.39714789063478095
686,1.1686724671354032,0.3913736668372023
687,1.1749556524425824,0.3855839922773968
688,1.1812388377497625,0.3797790955218009
689,1.1875220230569417,0.3739592057378006
690,1.1938052083641217,0.3681245526846777
691,1.200088393671301,0.36227536670454574
692,1.2063715789784801,0.35641187871325114
693,1.2126547642856593,0.3505343201912598
694,1.2189379495928403,0.34464292317451656
695,1.2252211349000195,0.33873792024529126
696,1.2315043202071987,0.3328195445229869
697,1.2377875055143788,0.32688802965494224
698,1.244070690821558,0.32094360980720965
699,1.2503538761287372,0.31498651965530533
700,1.2566370614359172,0.30901699437494745
701,1.2629202467430973,0.30303526963277355
702,1.2692034320502765,0.29704158157703486
703,1.2754866173574557,0.29103616682827216
704,1.281769802664635,0.28501926246997683
705,1.288052987971815,0.2789911060392295
706,1.294336173278995,0.272951935517325
707,1.3006193585861743,0.2669019893203757
708,1.3069025438933544,0.26084150628989655
709,1.3131857292005336,0.25477072568338216
710,1.3194689145077128,0.24868988716485518
711,1.325752099814892,0.2425992307954082
712,1.332035285122073,0.23649899702372412
713,1.3383184704292521,0.2303894266765904
714,1.3446016557364313,0.22427076094938136
715,1.3508848410436114,0.21814324139654226
716,1.3571680263507906,0.21200710992205474
717,1.3634512116579698,0.2058626087698818
718,1.3697343969651499,0.199709980514407
719,1.37601758227233,0.19354946805085976
720,1.3823007675795091,0.18738131458572452
721,1.3885839528866883,0.1812057636271376
722,1.3948671381938675,0.1750230589752767
723,1.4011503235010476,0.16883344471273404
724,1.4074335088082277,0.16263716519488328
725,1.413716694115407,0.15643446504023092
726,1.419999879422587,0.15022558912075662
727,1.4262830647297662,0.1440107825522521
728,1.4325662500369454,0.1377902906846384
729,1.4388494353441246,0.13156435909228323
730,1.4451326206513055,0.1253332335643036
731,1.4514158059584847,0.11909716009486948
732,1.457698991265664,0.11285638487348182
733,1.4639821765728431,0.10661115427526043
734,1.4702653618800232,0.10036171485121491
735,1.4765485471872024,0.09410831331851473
736,1.4828317324943825,0.0878511965507431
737,1.4891149178015626,0.08159061156815697
738,1.4953981031087418,0.07532680552793253
739,1.501681288415921,0.069060025714406
740,1.5079644737231002,0.06279051952931397
741,1.5142476590302802,0.05651853448202462
742,1.5205308443374603,0.050244318179769154
743,1.5268140296446395,0.043968118317864895
744,1.5330972149518187,0.037690182669934916
745,1.5393804002589988,0.031410759078128174
746,1.545663585566178,0.025130095443337754
747,1.5519467708733572,0.01884843971540884
748,1.5582299561805382,0.012566039883351887
749,1.5645131414877174,0.0062831439655586215
750,1.5707963267948966,6.123233995736766e-17
751,1.5770795121020758,-0.006283143965558499
752,1.5833626974092558,-0.012566039883352653
753,1.589645882716435,-0.018848439715407832
754,1.5959290680236151,-0.02513009544333763
755,1.6022122533307943,-0.031410759078128056
756,1.6084954386379744,-0.0376901826699348
757,1.6147786239451536,-0.04396811831786477
758,1.6210618092523328,-0.050244318179769036
759,1.6273449945595129,-0.0565185344820245
760,1.633628179866693,-0.06279051952931385
761,1.6399113651738721,-0.06906002571440588
762,1.6461945504810513,-0.07532680552793242
763,1.6524777357882314,-0.08159061156815774
764,1.6587609210954106,-0.08785119655074297
765,1.6650441064025898,-0.09410831331851373
766,1.67132729170977,-0.10036171485121478
767,1.67761047701695,-0.10661115427526031
768,1.6838936623241292,-0.1128563848734817
769,1.6901768476313084,-0.11909716009486936
770,1.6964600329384885,-0.12533323356430437
771,1.7027432182456677,-0.13156435909228223
772,1.7090264035528477,-0.13779029068463827
773,1.715309588860027,-0.144010782552252
774,1.721592774167207,-0.15022558912075737
775,1.7278759594743862,-0.1564344650402308
776,1.7341591447815654,-0.16263716519488314
777,1.7404423300887446,-0.16883344471273304
778,1.7467255153959256,-0.17502305897527656
779,1.7530087007031048,-0.1812057636271375
780,1.759291886010284,-0.18738131458572438
781,1.765575071317464,-0.1935494680508605
782,1.7718582566246432,-0.1997099805144069
783,1.7781414419318224,-0.2058626087698808
784,1.7844246272390025,-0.2120071099220546
785,1.7907078125461826,-0.218143241396543
786,1.7969909978533618,-0.22427076094938125
787,1.803274183160541,-0.23038942667659026
788,1.8095573684677202,-0.23649899702372398
789,1.8158405537749003,-0.2425992307954072
790,1.8221237390820804,-0.24868988716485507
791,1.8284069243892596,-0.25477072568338205
792,1.8346901096964396,-0.26084150628989733
793,1.8409732950036188,-0.26690198932037557
794,1.847256480310798,-0.27295193551732483
795,1.8535396656179772,-0.2789911060392285
796,1.8598228509251582,-0.2850192624699767
797,1.8661060362323374,-0.29103616682827205
798,1.8723892215395166,-0.29704158157703475
799,1.8786724068466958,-0.30303526963277344
800,1.8849555921538759,-0.30901699437494734
801,1.891238777461055,-0.31498651965530433
802,1.8975219627682351,-0.32094360980720954
803,1.9038051480754152,-0.32688802965494296
804,1.9100883333825944,-0.3328195445229868
805,1.9163715186897736,-0.33873792024529115
806,1.9226547039969528,-0.34464292317451645
807,1.928937889304133,-0.35053432019125885
808,1.935221074611313,-0.35641187871325103
809,1.9415042599184922,-0.36227536670454563
810,1.9477874452256714,-0.3681245526846776
811,1.9540706305328515,-0.3739592057378005
812,1.9603538158400307,-0.3797790955218008
813,1.9666370011472099,-0.38558399227739587
814,1.9729201864543908,-0.39137366683720304
815,1.97920337176157,-0.39714789063478084
816,1.9854865570687492,-0.4029064357136626
817,1.9917697423759284,-0.4086490747363486
818,1.9980529276831085,-0.41437558099328414
819,2.0043361129902877,-0.4200857284118059
820,2.0106192982974678,-0.4257792915650727
821,2.016902483604647,-0.43145604568095874
822,2.023185668911827,-0.4371157666509331
823,2.0294688542190062,-0.4427582310389014
824,2.0357520395261854,-0.44838321609003173
825,2.0420352248333655,-0.45399049973954675
826,2.0483184101405456,-0.4595798606214882
827,2.054601595447725,-0.46515107807745837
828,2.060884780754904,-0.47070393216533224
829,2.067167966062084,-0.47623820366793923
830,2.0734511513692633,-0.48175367410171505
831,2.0797343366764425,-0.4872501257253317
832,2.0860175219836234,-0.49272734154829223
833,2.0923007072908026,-0.4981851053394911
834,2.098583892597982,-0.5036232016357608
835,2.104867077905161,-0.5090414157503709
836,2.111150263212341,-0.5144395337815065
837,2.1174334485195203,-0.5198173426207092
838,2.1237166338267004,-0.5251746299612958
839,2.1299998191338796,-0.5305111843067338
840,2.1362830044410597,-0.5358267949789969
841,2.142566189748239,-0.5411212521268758
842,2.148849375055418,-0.5463943467342687
843,2.155132560362598,-0.5516458706284302
844,2.1614157456697782,-0.5568756164881884
845,2.1676989309769574,-0.5620833778521307
846,2.1739821162841366,-0.5672689491267563
847,2.1802653015913167,-0.572432125594591
848,2.186548486898496,-0.5775727034222674
849,2.192831672205675,-0.5826904796685756
850,2.199114857512855,-0.587785252292473
851,2.2053980428200353,-0.5928568201610596
852,2.2116812281272145,-0.5979049830575189
853,2.2179644134343937,-0.6029295416890245
854,2.2242475987415737,-0.6079302976946055
855,2.230530784048753,-0.6129070536529763
856,2.236813969355933,-0.6178596130903345
857,2.243097154663112,-0.6227877804881123
858,2.2493803399702923,-0.6276913612907007
859,2.2556635252774715,-0.6325701619131244
860,2.2619467105846507,-0.6374239897486894
861,2.26822989589183,-0.6422526531765838
862,2.274513081199011,-0.6470559615694448
863,2.28079626650619,-0.6518337253008789
864,2.2870794518133692,-0.6565857557529563
865,2.2933626371205493,-0.661311865323652
866,2.2996458224277285,-0.6660118674342516
867,2.3059290077349077,-0.6706855765367197
868,2.312212193042088,-0.6753328081210244
869,2.318495378349268,-0.6799533787224196
870,2.324778563656447,-0.6845471059286887
871,2.3310617489636263,-0.6891138083873483
872,2.3373449342708055,-0.6936533058128045
873,2.3436281195779856,-0.6981654189934725
874,2.3499113048851656,-0.7026499697988494
875,2.356194490192345,-0.7071067811865475
876,2.362477675499525,-0.7115356772092857
877,2.368760860806704,-0.7159364830218312
878,2.3750440461138833,-0.7203090248879066
879,2.3813272314210625,-0.7246531301870461
880,2.3876104167282435,-0.728968627421412
881,2.3938936020354227,-0.7332553462225602
882,2.400176787342602,-0.7375131173581738
883,2.406459972649781,-0.7417417727387389
884,2.412743157956961,-0.7459411454241821
885,2.4190263432641403,-0.7501110696304593
886,2.4253095285713204,-0.7542513807361039
887,2.4315927138785005,-0.7583619152887222
888,2.4378758991856797,-0.762442511011448
889,2.444159084492859,-0.7664930068093497
890,2.450442269800038,-0.7705132427757888
891,2.456725455107218,-0.7745030601987337
892,2.4630086404143983,-0.7784623015670237
893,2.4692918257215775,-0.7823908105765881
894,2.4755750110287567,-0.7862884321366187
895,2.4818581963359367,-0.7901550123756904
896,2.488141381643116,-0.7939903986478352
897,2.494424566950295,-0.7977944395385705
898,2.500707752257476,-0.801566984870877
899,2.5069909375646553,-0.8053078857111221
900,2.5132741228718345,-0.8090169943749473
901,2.5195573081790137,-0.8126941644330937
902,2.5258404934861938,-0.8163392507171839
903,2.532123678793373,-0.8199521093254521
904,2.538406864100553,-0.8235325976284275
905,2.5446900494077322,-0.8270805742745616
906,2.5509732347149123,-0.8305958991958128
907,2.5572564200220915,-0.8340784336131711
908,2.5635396053292707,-0.8375280400421414
909,2.569822790636451,-0.840944582298169
910,2.576105975943631,-0.8443279255020153
911,2.58238916125081,-0.8476779360850832
912,2.5886723465579893,-0.8509944817946917
913,2.5949555318651694,-0.8542774316992953
914,2.6012387171723486,-0.8575266561936521
915,2.6075219024795278,-0.8607420270039433
916,2.613805087786708,-0.8639234171928353
917,2.620088273093888,-0.8670707011644903
918,2.626371458401067,-0.8701837546695257
919,2.6326546437082463,-0.8732624548099199
920,2.6389378290154264,-0.8763066800438636
921,2.6452210143226056,-0.8793163101905561
922,2.6515041996297857,-0.8822912264349534
923,2.657787384936965,-0.8852313113324551
924,2.664070570244145,-0.8881364488135447
925,2.670353755551324,-0.8910065241883678
926,2.6766369408585033,-0.8938414241512636
927,2.6829201261656825,-0.8966410367852354
928,2.6892033114728635,-0.8994052515663713
929,2.6954864967800427,-0.9021339593682028
930,2.701769682087222,-0.9048270524660194
931,2.708052867394402,-0.907484424541117
932,2.714336052701581,-0.9101059706849957
933,2.7206192380087604,-0.9126915874035025
934,2.7269024233159405,-0.9152411726209175
935,2.7331856086231205,-0.9177546256839814
936,2.7394687939302997,-0.9202318473658704
937,2.745751979237479,-0.9226727398701147
938,2.752035164544658,-0.9250772068344577
939,2.758318349851838,-0.9274451533346613
940,2.7646015351590183,-0.9297764858882515
941,2.7708847204661975,-0.932071112458211
942,2.7771679057733776,-0.9343289424566121
943,2.7834510910805568,-0.9365498867481923
944,2.789734276387736,-0.938733857653874
945,2.796017461694915,-0.9408807689542252
946,2.802300647002096,-0.9429905358928646
947,2.8085838323092753,-0.9450630751798049
948,2.8148670176164545,-0.9470983049947442
949,2.8211502029236337,-0.9490961449902944
950,2.827433388230814,-0.9510565162951535
951,2.833716573537993,-0.9529793415172186
952,2.839999758845173,-0.954864544746643
953,2.846282944152353,-0.9567120515588307
954,2.8525661294595324,-0.958521789017376
955,2.8588493147667116,-0.960293685676943
956,2.8651325000738908,-0.9620276715860857
957,2.871415685381071,-0.9637236782900097
958,2.877698870688251,-0.965381638833274
959,2.88398205599543,-0.967001487762435
960,2.8902652413026093,-0.968583161128631
961,2.8965484266097894,-0.9701265964901058
962,2.9028316119169686,-0.9716317329146739
963,2.909114797224148,-0.9730985109821264
964,2.9153979825313288,-0.9745268727865772
965,2.921681167838508,-0.9759167619387474
966,2.927964353145687,-0.9772681235681935
967,2.9342475384528663,-0.978580904325472
968,2.9405307237600464,-0.9798550523842469
969,2.9468139090672256,-0.981090517443334
970,2.9530970943744057,-0.9822872507286887
971,2.959380279681586,-0.9834452049953298
972,2.965663464988765,-0.9845643345292054
973,2.971946650295944,-0.985644595148998
974,2.9782298356031234,-0.9866859442078679
975,2.9845130209103035,-0.9876883405951377
976,2.9907962062174835,-0.9886517447379141
977,2.9970793915246627,-0.9895761186026509
978,3.003362576831842,-0.9904614256966512
979,3.009645762139022,-0.9913076310695066
980,3.015928947446201,-0.9921147013144778
981,3.0222121327533804,-0.9928826045698136
982,3.0284953180605614,-0.9936113105200085
983,3.0347785033677406,-0.9943007903969989
984,3.0410616886749198,-0.9949510169813002
985,3.047344873982099,-0.99556196460308
986,3.053628059289279,-0.9961336091431725
987,3.0599112445964582,-0.9966659280340299
988,3.0661944299036383,-0.9971589002606139
989,3.0724776152108175,-0.9976125063612252
990,3.0787608005179976,-0.9980267284282716
991,3.085043985825177,-0.998401550108975
992,3.091327171132356,-0.9987369566060175
993,3.097610356439536,-0.9990329346781247
994,3.103893541746716,-0.9992894726405893
995,3.1101767270538954,-0.9995065603657316
996,3.1164599123610746,-0.9996841892832999
997,3.1227430976682546,-0.999822352380809
998,3.129026282975434,-0.9999210442038161
999,3.135309468282613,-0.9999802608561371
